,BibNumber,Category Group,checkout_date,checkout_month
3735006,2738275,Fiction,2016-02-10,2
1351380,3137600,Nonfiction,2016-06-14,6
2192521,3068980,Fiction,2016-12-19,12
6192315,3093823,Fiction,2016-10-12,10
2714946,2970377,Nonfiction,2016-03-14,3
6324175,2403044,Nonfiction,2016-02-24,2
5512519,2673467,Fiction,2016-05-16,5
5873874,3113055,Nonfiction,2016-06-14,6
6305343,3126549,Nonfiction,2016-08-02,8
4761183,2903094,Nonfiction,2016-05-20,5
2418583,2904843,Nonfiction,2016-02-03,2
2776295,3134450,Nonfiction,2016-04-11,4
6197499,3172311,Fiction,2016-12-27,12
2448598,2980458,Nonfiction,2016-01-09,1
3290150,2990341,Fiction,2016-12-06,12
5774670,3004873,Fiction,2016-02-21,2
6168272,2936121,Fiction,2016-07-06,7
2264348,3096942,Nonfiction,2016-03-13,3
1318566,2723060,Nonfiction,2016-02-03,2
2617143,3166967,Nonfiction,2016-04-11,4
2250492,2923210,Nonfiction,2016-01-28,1
2172586,2932275,Fiction,2016-07-09,7
5049876,3105132,Fiction,2016-03-13,3
4256325,3182253,Fiction,2016-09-17,9
2771560,2830429,Nonfiction,2016-03-02,3
1278812,2600532,Nonfiction,2016-12-17,12
2177752,2734775,Fiction,2016-01-04,1
5778640,2179386,Fiction,2016-06-02,6
5453034,2718419,Nonfiction,2016-01-27,1
6209153,3172531,Language,2016-04-28,4
6230977,2287857,Fiction,2016-07-21,7
6078190,3123806,Fiction,2016-06-06,6
3656269,2774936,Fiction,2016-11-02,11
5914764,2345432,Fiction,2016-03-09,3
1245486,3135871,Nonfiction,2016-07-12,7
4406044,3174940,Fiction,2016-11-22,11
3517610,3148740,Fiction,2016-08-15,8
6200548,3149256,Fiction,2016-08-19,8
2491595,3051116,Nonfiction,2016-04-20,4
6224508,3131943,Fiction,2016-11-21,11
5917940,2517585,Fiction,2016-11-14,11
1110901,3117320,Fiction,2016-04-07,4
5829188,3171721,Fiction,2016-06-18,6
5034473,3160047,Fiction,2016-04-19,4
4506383,3182274,Fiction,2016-10-13,10
2629259,3198539,Nonfiction,2016-12-08,12
5113337,2078635,Fiction,2016-09-13,9
6079010,2881127,Fiction,2016-06-25,6
5584659,3028208,Fiction,2016-07-28,7
6155097,3136101,Fiction,2016-02-10,2
3661359,2831040,Fiction,2016-01-26,1
5041291,3164238,Fiction,2016-06-03,6
4312543,2861969,Fiction,2016-06-11,6
6204985,3198426,Language,2016-11-27,11
1594735,2605209,Fiction,2016-06-08,6
1350208,2733536,Nonfiction,2016-01-25,1
2408469,3190449,Nonfiction,2016-12-26,12
3700347,2926667,Fiction,2016-02-29,2
5212118,2636804,Fiction,2016-10-26,10
6116044,1918778,Fiction,2016-10-18,10
1372883,1971988,Nonfiction,2016-10-29,10
2553775,3167033,Nonfiction,2016-07-21,7
1386398,2620830,Nonfiction,2016-03-30,3
5254691,2695404,Fiction,2016-03-18,3
1137382,2448410,Fiction,2016-01-31,1
4297517,3144672,Nonfiction,2016-12-11,12
4457805,2881273,Fiction,2016-02-14,2
5227783,2121474,Fiction,2016-10-07,10
1421416,3133282,Nonfiction,2016-06-07,6
3592209,2959155,Fiction,2016-04-09,4
2451635,3118369,Nonfiction,2016-07-19,7
1461084,207203,Nonfiction,2016-07-09,7
1322859,1363069,Nonfiction,2016-01-02,1
1265374,2636260,Nonfiction,2016-01-19,1
6171584,3143037,Fiction,2016-07-19,7
1185645,2003134,Nonfiction,2016-06-19,6
5490723,2940491,Fiction,2016-05-13,5
4347186,2063551,Fiction,2016-09-18,9
1153127,2614476,Fiction,2016-06-07,6
1605777,3099317,Fiction,2016-03-10,3
1182044,2994929,Fiction,2016-04-21,4
3785506,3125950,Fiction,2016-03-22,3
5084982,3065648,Nonfiction,2016-05-31,5
2646643,3044215,Nonfiction,2016-01-24,1
5355660,2765230,Fiction,2016-07-05,7
5922859,2940247,Fiction,2016-12-06,12
2315777,2838865,Nonfiction,2016-09-06,9
3581577,2381204,Fiction,2016-09-02,9
6207919,2537502,Language,2016-08-10,8
1314034,3065604,Nonfiction,2016-11-28,11
5258214,2916878,Fiction,2016-07-11,7
1203233,2432919,Nonfiction,2016-10-06,10
4787198,2841883,Nonfiction,2016-02-11,2
4546158,2507897,Fiction,2016-05-21,5
5289970,2506922,Fiction,2016-11-21,11
6138762,2734186,Fiction,2016-08-22,8
4460515,2876814,Fiction,2016-02-27,2
2765412,3004923,Nonfiction,2016-08-08,8
4378016,3004640,Fiction,2016-03-18,3
6129547,3077633,Fiction,2016-03-17,3
3509575,3082719,Fiction,2016-08-27,8
1394996,1828336,Nonfiction,2016-02-01,2
6398598,1757053,Nonfiction,2016-07-27,7
1250174,3163721,Nonfiction,2016-09-21,9
2286334,2522367,Nonfiction,2016-12-26,12
2759667,3144112,Nonfiction,2016-03-12,3
3262194,2305276,Fiction,2016-01-07,1
4416990,3086469,Fiction,2016-11-20,11
5799063,3113727,Fiction,2016-04-26,4
4450856,2742049,Fiction,2016-11-04,11
3813719,3104826,Fiction,2016-04-22,4
2610705,3191160,Nonfiction,2016-11-16,11
2307083,2745347,Nonfiction,2016-01-03,1
1477186,2817457,Nonfiction,2016-10-25,10
3610857,3164734,Fiction,2016-07-22,7
1323493,1968138,Nonfiction,2016-09-21,9
5266418,2431130,Fiction,2016-07-07,7
1595379,3170893,Fiction,2016-10-01,10
1156581,3138542,Fiction,2016-05-02,5
4436586,2912051,Fiction,2016-04-26,4
3800906,3181654,Fiction,2016-09-08,9
5647614,2589701,Nonfiction,2016-04-09,4
3098750,3148959,Nonfiction,2016-01-10,1
5657278,2940368,Nonfiction,2016-05-24,5
2322649,2932298,Nonfiction,2016-01-20,1
2285938,2967435,Nonfiction,2016-01-05,1
4786029,2665256,Nonfiction,2016-10-01,10
5735550,3065186,Fiction,2016-10-24,10
4300421,3104527,Nonfiction,2016-03-26,3
5871035,3115939,Fiction,2016-05-17,5
2489763,2908897,Nonfiction,2016-06-19,6
6142308,3081938,Fiction,2016-08-11,8
1145866,2617763,Fiction,2016-03-19,3
4250338,3207241,Fiction,2016-12-28,12
4725330,2358858,Nonfiction,2016-09-07,9
5496185,3085957,Fiction,2016-02-21,2
4805534,3068491,Nonfiction,2016-11-12,11
5911555,2916476,Fiction,2016-03-24,3
4320695,2742049,Fiction,2016-12-20,12
2330106,2684693,Nonfiction,2016-02-03,2
4277859,3099369,Fiction,2016-04-07,4
3816420,2982522,Fiction,2016-04-16,4
5504083,3108966,Fiction,2016-03-17,3
1477644,3035702,Nonfiction,2016-05-18,5
3724802,3049911,Fiction,2016-03-29,3
5618505,2670775,Fiction,2016-11-13,11
1179940,2912167,Fiction,2016-06-28,6
2413533,2746320,Nonfiction,2016-08-24,8
1330138,238904,Nonfiction,2016-10-26,10
5393199,2986002,Fiction,2016-10-13,10
2533675,3046066,Nonfiction,2016-04-07,4
4224109,3166662,Fiction,2016-11-20,11
5863938,3060543,Fiction,2016-10-06,10
4998398,3210737,Fiction,2016-09-04,9
1280660,2618814,Nonfiction,2016-01-10,1
4804472,2930145,Nonfiction,2016-04-20,4
4465974,2863707,Fiction,2016-05-05,5
5656721,2555821,Nonfiction,2016-07-05,7
3248411,3141395,Fiction,2016-08-18,8
3724912,3180774,Fiction,2016-10-24,10
4803919,3162173,Nonfiction,2016-04-06,4
2327786,2869172,Nonfiction,2016-10-12,10
3229799,3149103,Fiction,2016-01-28,1
4704065,3138607,Nonfiction,2016-04-01,4
4236507,3079887,Fiction,2016-08-08,8
5091099,3135948,Nonfiction,2016-03-17,3
3765320,1369052,Fiction,2016-05-21,5
2747962,2940293,Nonfiction,2016-11-01,11
1595206,3068910,Fiction,2016-04-11,4
4466298,2912222,Fiction,2016-03-16,3
6269222,3133806,Fiction,2016-03-11,3
4438549,15645,Fiction,2016-10-22,10
4427191,2806612,Fiction,2016-02-11,2
3601687,2810755,Fiction,2016-01-06,1
4418950,2940360,Fiction,2016-01-03,1
2266570,1923072,Nonfiction,2016-01-29,1
5648863,2535401,Nonfiction,2016-07-28,7
5098528,3182058,Nonfiction,2016-08-14,8
3636969,3154509,Fiction,2016-05-25,5
5571953,2281323,Fiction,2016-09-03,9
5613989,2696829,Fiction,2016-04-17,4
5267892,2942353,Fiction,2016-06-30,6
3704011,2883719,Fiction,2016-08-20,8
5350050,3010992,Fiction,2016-09-24,9
2125777,2706075,Fiction,2016-01-28,1
5109826,3209654,Fiction,2016-09-19,9
3253846,2703952,Fiction,2016-08-05,8
1104969,3193184,Fiction,2016-09-24,9
5519845,3100893,Fiction,2016-06-13,6
4322772,3028143,Fiction,2016-10-26,10
3629339,2865857,Fiction,2016-04-29,4
4992950,3129705,Fiction,2016-05-10,5
2113781,2768376,Fiction,2016-01-04,1
4489918,2859875,Fiction,2016-03-01,3
2560135,3044156,Nonfiction,2016-11-07,11
4522367,3174941,Fiction,2016-07-18,7
3675115,491705,Fiction,2016-05-26,5
4460915,3077217,Fiction,2016-03-05,3
2261774,3030520,Nonfiction,2016-11-15,11
5384536,2446368,Fiction,2016-09-16,9
2304056,3114446,Nonfiction,2016-08-22,8
1439727,2943436,Nonfiction,2016-04-29,4
5054955,3082236,Fiction,2016-05-14,5
3267846,1733785,Fiction,2016-11-02,11
5296321,2943985,Fiction,2016-09-02,9
3608416,3203807,Fiction,2016-07-30,7
5915807,2988705,Fiction,2016-10-15,10
6325008,2860540,Nonfiction,2016-01-27,1
5678919,2841657,Nonfiction,2016-09-03,9
4262982,3066420,Fiction,2016-02-20,2
5031080,3162765,Fiction,2016-07-08,7
3787822,3177867,Fiction,2016-10-01,10
1112358,3206598,Fiction,2016-10-28,10
5898813,2772437,Fiction,2016-02-09,2
3500491,3154504,Fiction,2016-08-28,8
2744537,3106766,Nonfiction,2016-12-30,12
5093295,3182058,Nonfiction,2016-09-17,9
3516570,2585886,Fiction,2016-04-23,4
4264363,3172211,Fiction,2016-07-27,7
4365775,2153506,Fiction,2016-12-13,12
5757981,3102698,Fiction,2016-10-25,10
3637875,2995310,Fiction,2016-06-30,6
1308710,2314717,Nonfiction,2016-01-25,1
1517893,2068302,Nonfiction,2016-01-25,1
1433377,1880229,Nonfiction,2016-08-31,8
5035718,3134427,Fiction,2016-01-08,1
6146644,3042976,Fiction,2016-03-11,3
3154395,2691140,Fiction,2016-04-03,4
4751337,2739708,Nonfiction,2016-01-09,1
5066205,3137539,Fiction,2016-03-06,3
3827610,3153502,Fiction,2016-05-10,5
3808307,3164948,Fiction,2016-04-28,4
1206515,2648692,Nonfiction,2016-02-10,2
1337490,2875533,Nonfiction,2016-08-03,8
4442268,2085942,Fiction,2016-11-05,11
5702028,3162866,Nonfiction,2016-11-06,11
4263232,3198458,Fiction,2016-09-01,9
1346399,2670928,Nonfiction,2016-11-05,11
2421274,3170325,Nonfiction,2016-12-23,12
4544262,36135,Fiction,2016-09-12,9
3739802,3177754,Fiction,2016-10-11,10
6240071,2325759,Fiction,2016-08-24,8
5813885,1883045,Fiction,2016-05-17,5
5848110,1828903,Fiction,2016-11-28,11
2335844,2741092,Nonfiction,2016-07-29,7
3647100,3043934,Fiction,2016-01-31,1
4189607,2792649,Language,2016-05-23,5
5714094,3129672,Fiction,2016-06-29,6
4731371,3102185,Nonfiction,2016-10-15,10
5045581,3137037,Fiction,2016-06-20,6
4200545,3131099,Fiction,2016-05-14,5
2597525,3118405,Nonfiction,2016-02-27,2
5080458,2989763,Nonfiction,2016-07-02,7
3262112,2908707,Fiction,2016-03-13,3
1438325,2974235,Nonfiction,2016-06-21,6
2485283,2420168,Nonfiction,2016-01-21,1
3778915,3171391,Fiction,2016-11-16,11
2602047,3161068,Nonfiction,2016-08-01,8
2260883,3096834,Nonfiction,2016-07-13,7
6398160,2691799,Nonfiction,2016-03-07,3
5476565,2846160,Fiction,2016-10-27,10
6118036,2302688,Fiction,2016-03-04,3
4505717,2550250,Fiction,2016-05-28,5
6248601,3064986,Fiction,2016-05-10,5
3661153,1635842,Fiction,2016-09-06,9
6122249,2728606,Fiction,2016-08-22,8
4385785,2988644,Fiction,2016-07-19,7
4260878,3123563,Fiction,2016-03-01,3
1582552,3099318,Fiction,2016-10-17,10
3632093,2858335,Fiction,2016-01-23,1
5099673,3177665,Nonfiction,2016-12-05,12
3776856,3171408,Fiction,2016-11-29,11
2353446,2288207,Nonfiction,2016-01-04,1
3220073,2927856,Fiction,2016-07-09,7
4241646,3207529,Fiction,2016-12-19,12
2537992,2916613,Nonfiction,2016-07-11,7
1470567,2900348,Nonfiction,2016-02-19,2
1421488,3198522,Nonfiction,2016-10-24,10
2115032,2485299,Fiction,2016-01-13,1
4214489,2866447,Fiction,2016-04-15,4
2658084,2919349,Nonfiction,2016-04-16,4
2504570,2409473,Nonfiction,2016-09-10,9
3722558,2929809,Fiction,2016-04-04,4
2125350,1285187,Fiction,2016-05-06,5
2291576,2567191,Nonfiction,2016-07-05,7
1329652,3114248,Nonfiction,2016-10-29,10
3564252,3182004,Fiction,2016-11-05,11
4455428,3085968,Fiction,2016-07-22,7
4496768,3104450,Fiction,2016-03-24,3
4806466,2363664,Nonfiction,2016-05-10,5
3757947,2607903,Fiction,2016-05-11,5
2627055,3030520,Nonfiction,2016-05-28,5
5018538,3182431,Fiction,2016-05-26,5
3755332,3010940,Fiction,2016-04-19,4
2374339,2874427,Nonfiction,2016-11-12,11
2158696,3068515,Fiction,2016-03-16,3
1285018,3020785,Nonfiction,2016-12-08,12
4392801,2771397,Fiction,2016-06-29,6
5328519,3123060,Fiction,2016-07-14,7
6096342,3102224,Fiction,2016-02-10,2
4803427,2808190,Nonfiction,2016-06-25,6
4277511,3207958,Fiction,2016-10-06,10
3616822,3103932,Fiction,2016-12-11,12
4707830,2720756,Nonfiction,2016-07-20,7
1138449,2959010,Fiction,2016-02-25,2
3553535,3086477,Fiction,2016-08-15,8
5467908,3079820,Fiction,2016-07-28,7
5573598,2686369,Fiction,2016-06-24,6
5326796,2765438,Fiction,2016-10-10,10
3534606,2805401,Fiction,2016-01-13,1
4206869,3199610,Fiction,2016-11-22,11
2430959,2749249,Nonfiction,2016-03-21,3
5691492,3101650,Nonfiction,2016-11-21,11
3624666,3030638,Fiction,2016-11-13,11
5563390,3064747,Fiction,2016-11-05,11
4421746,3133255,Fiction,2016-12-28,12
4427095,2990362,Fiction,2016-04-25,4
2180907,3173065,Fiction,2016-10-24,10
5803790,2221957,Fiction,2016-02-21,2
6172726,3223132,Fiction,2016-12-13,12
3169682,3162715,Fiction,2016-05-20,5
2664655,2965232,Nonfiction,2016-10-15,10
1154467,2517468,Fiction,2016-08-11,8
6309248,2586804,Nonfiction,2016-03-22,3
2375673,3164902,Nonfiction,2016-09-24,9
1565648,2875375,Fiction,2016-07-30,7
3579287,2668713,Fiction,2016-01-13,1
3614790,3183319,Fiction,2016-09-15,9
4254424,3201952,Fiction,2016-10-15,10
1492120,2498374,Nonfiction,2016-03-11,3
1369456,2709783,Nonfiction,2016-05-09,5
3611264,3069824,Fiction,2016-07-26,7
3538447,2810021,Fiction,2016-02-29,2
6076703,2295030,Fiction,2016-04-07,4
4773928,2438216,Nonfiction,2016-10-24,10
3568972,3046189,Fiction,2016-06-15,6
2426697,3114347,Nonfiction,2016-03-09,3
3514457,3092975,Fiction,2016-04-22,4
1334018,2172551,Nonfiction,2016-01-05,1
4344276,2939893,Fiction,2016-11-16,11
4480086,3048489,Fiction,2016-07-23,7
5130876,3077238,Fiction,2016-04-02,4
1315847,3006820,Nonfiction,2016-05-21,5
5230092,2433901,Fiction,2016-03-05,3
4713673,3085973,Nonfiction,2016-04-20,4
2660472,3161529,Nonfiction,2016-06-12,6
5550139,2670775,Fiction,2016-03-10,3
3862208,3104874,Fiction,2016-02-26,2
5041464,3170832,Fiction,2016-05-02,5
3588197,2851978,Fiction,2016-06-07,6
5773081,2746383,Fiction,2016-09-22,9
1574521,3171723,Fiction,2016-08-17,8
4794326,2609240,Nonfiction,2016-11-07,11
2746505,2875631,Nonfiction,2016-09-25,9
6187116,3054403,Fiction,2016-06-22,6
6080831,2762755,Fiction,2016-12-27,12
2325769,2671478,Nonfiction,2016-03-23,3
4486879,3117659,Fiction,2016-12-08,12
2335080,2722723,Nonfiction,2016-10-19,10
3824414,3100900,Fiction,2016-01-21,1
4173197,3180826,Language,2016-08-15,8
1251047,2811027,Nonfiction,2016-10-18,10
4447042,2980827,Fiction,2016-03-03,3
2766822,3096953,Nonfiction,2016-10-19,10
1357631,236563,Nonfiction,2016-06-06,6
5055127,2898758,Fiction,2016-03-15,3
4530186,3125188,Fiction,2016-04-17,4
2646381,3046108,Nonfiction,2016-06-11,6
3518751,3222028,Fiction,2016-11-27,11
2302219,3091907,Nonfiction,2016-03-30,3
5372254,2851710,Fiction,2016-02-16,2
3678187,3161496,Fiction,2016-04-26,4
3608009,3104925,Fiction,2016-08-03,8
5095063,3135811,Nonfiction,2016-04-27,4
2638481,2115136,Nonfiction,2016-01-30,1
5926629,2818676,Fiction,2016-06-20,6
3570908,3007030,Fiction,2016-10-03,10
5723541,3172043,Fiction,2016-04-27,4
5601948,2705466,Fiction,2016-06-25,6
4261577,3086158,Fiction,2016-01-12,1
2337965,3139913,Nonfiction,2016-09-12,9
3744410,3003893,Fiction,2016-01-31,1
6060731,2633366,Nonfiction,2016-12-07,12
4248689,3099640,Fiction,2016-11-23,11
4329397,3032282,Fiction,2016-07-21,7
2393787,3133030,Nonfiction,2016-01-08,1
5751371,3003942,Fiction,2016-08-11,8
1416362,3009294,Nonfiction,2016-02-24,2
5130194,2487845,Fiction,2016-03-20,3
1327470,2648216,Nonfiction,2016-04-13,4
6151974,2792460,Fiction,2016-10-08,10
6366917,2612307,Fiction,2016-03-05,3
5062791,2902479,Fiction,2016-08-20,8
5633141,2136694,Nonfiction,2016-03-22,3
6368736,138953,Fiction,2016-06-06,6
6209962,1860758,Language,2016-08-18,8
5617155,2932326,Fiction,2016-08-03,8
3727544,3027831,Fiction,2016-02-25,2
5769196,2668521,Fiction,2016-09-19,9
1456992,1697115,Nonfiction,2016-07-16,7
1216511,2936110,Nonfiction,2016-08-22,8
1475820,2177625,Nonfiction,2016-02-04,2
4213535,3156892,Fiction,2016-09-28,9
5558787,2281322,Fiction,2016-05-03,5
3180137,3077878,Fiction,2016-05-04,5
3703024,2944053,Fiction,2016-05-28,5
3083493,3154395,Nonfiction,2016-03-10,3
5232526,2640944,Fiction,2016-04-11,4
2391131,2463995,Nonfiction,2016-10-25,10
3682162,3069847,Fiction,2016-02-03,2
5102593,2875759,Nonfiction,2016-04-04,4
2752104,2503461,Nonfiction,2016-04-09,4
3537583,2561039,Fiction,2016-09-26,9
2430024,2687353,Nonfiction,2016-09-22,9
1353368,2111595,Nonfiction,2016-03-23,3
5526667,3117440,Fiction,2016-06-12,6
6349094,2737168,Nonfiction,2016-03-27,3
2466690,2517990,Nonfiction,2016-09-19,9
6161655,3077743,Fiction,2016-07-18,7
3595805,2555736,Fiction,2016-03-12,3
2332505,2742480,Nonfiction,2016-07-14,7
5830794,2874713,Fiction,2016-06-30,6
5705268,2685213,Nonfiction,2016-09-03,9
2404076,2734718,Nonfiction,2016-04-28,4
4484621,3029417,Fiction,2016-10-23,10
1215933,2919027,Nonfiction,2016-10-10,10
5081954,3180937,Nonfiction,2016-12-28,12
1450195,1864777,Nonfiction,2016-07-16,7
4431597,3038026,Fiction,2016-10-01,10
4182382,3132578,Language,2016-01-16,1
2741639,2871159,Nonfiction,2016-04-23,4
4774168,3078004,Nonfiction,2016-12-08,12
5505320,3023018,Fiction,2016-04-20,4
2656312,2774631,Nonfiction,2016-05-11,5
6309227,1754316,Nonfiction,2016-06-09,6
3499359,2733383,Fiction,2016-11-09,11
5565906,2548823,Fiction,2016-02-16,2
5715794,3037076,Fiction,2016-02-13,2
5915690,3135880,Fiction,2016-05-03,5
4799174,2732336,Nonfiction,2016-04-09,4
2404672,3163719,Nonfiction,2016-07-12,7
1451445,2739487,Nonfiction,2016-09-13,9
3577608,3148773,Fiction,2016-06-01,6
1299856,2586944,Nonfiction,2016-11-02,11
6064695,2171149,Nonfiction,2016-04-02,4
3581805,2743194,Fiction,2016-09-28,9
3822835,3129848,Fiction,2016-09-10,9
3214687,2968866,Fiction,2016-12-06,12
5863907,3149101,Fiction,2016-02-21,2
2644089,2934553,Nonfiction,2016-03-14,3
5117012,1924330,Fiction,2016-03-16,3
5450997,3118843,Nonfiction,2016-05-06,5
1597027,3142989,Fiction,2016-12-23,12
6208987,3131705,Language,2016-04-08,4
1229311,2980458,Nonfiction,2016-06-05,6
5707338,2521196,Nonfiction,2016-10-01,10
1263258,2706426,Nonfiction,2016-08-14,8
4334070,2647080,Fiction,2016-05-12,5
1340293,3144429,Nonfiction,2016-12-28,12
1192840,3003465,Nonfiction,2016-01-23,1
3560342,2927445,Fiction,2016-08-09,8
1596308,2734351,Fiction,2016-08-02,8
1604166,2994586,Fiction,2016-12-01,12
5112282,2737702,Fiction,2016-11-21,11
5261001,1894708,Fiction,2016-05-26,5
1296378,2416051,Nonfiction,2016-01-28,1
4338662,2687937,Fiction,2016-08-21,8
5204046,3144801,Fiction,2016-01-06,1
2713137,3140913,Nonfiction,2016-01-25,1
3585948,2870145,Fiction,2016-10-15,10
5317679,2969639,Fiction,2016-11-13,11
5343928,2926721,Fiction,2016-08-18,8
2674877,2844679,Nonfiction,2016-01-29,1
4736155,2850197,Nonfiction,2016-01-07,1
1201153,3099656,Nonfiction,2016-04-15,4
3513153,2936651,Fiction,2016-01-06,1
3787983,3138989,Fiction,2016-11-05,11
3264465,3130342,Fiction,2016-02-17,2
1346884,2561585,Nonfiction,2016-06-14,6
2595400,3144643,Nonfiction,2016-05-31,5
3556398,3148778,Fiction,2016-08-19,8
4364825,2912046,Fiction,2016-10-23,10
1525209,3008756,Nonfiction,2016-09-13,9
4776333,3126524,Nonfiction,2016-11-08,11
6087299,1830717,Fiction,2016-07-20,7
3267456,3141508,Fiction,2016-10-26,10
4216248,3146341,Fiction,2016-06-29,6
1140655,2940134,Fiction,2016-05-02,5
3617340,3132101,Fiction,2016-01-09,1
2634475,2652577,Nonfiction,2016-01-28,1
2666528,3096953,Nonfiction,2016-03-12,3
5595709,2883934,Fiction,2016-12-28,12
5634719,2970982,Nonfiction,2016-03-22,3
2249791,2767155,Nonfiction,2016-11-22,11
2752858,3177508,Nonfiction,2016-06-18,6
5229955,2532172,Fiction,2016-06-21,6
5130960,2681498,Fiction,2016-12-03,12
5904209,2726078,Fiction,2016-06-28,6
3114678,2954632,Nonfiction,2016-05-15,5
3804654,3154053,Fiction,2016-03-01,3
2521900,3144643,Nonfiction,2016-08-01,8
5857716,2653963,Fiction,2016-03-19,3
2278469,2730397,Nonfiction,2016-08-15,8
3666395,2378944,Fiction,2016-04-08,4
5891637,3066930,Fiction,2016-08-17,8
4338854,3168706,Fiction,2016-11-02,11
2118353,2699570,Fiction,2016-08-23,8
1254577,3107025,Nonfiction,2016-07-11,7
5779593,2767581,Fiction,2016-08-13,8
3705234,3168629,Fiction,2016-10-14,10
5725971,2932156,Fiction,2016-01-06,1
1487778,3172404,Nonfiction,2016-06-09,6
4374950,3101718,Fiction,2016-01-13,1
2572213,2751791,Nonfiction,2016-05-28,5
5855098,2881098,Fiction,2016-09-13,9
2359224,2713139,Nonfiction,2016-02-06,2
3669541,3208765,Fiction,2016-12-12,12
2725850,2555336,Nonfiction,2016-07-05,7
5257694,2851705,Fiction,2016-07-25,7
2440547,3143072,Nonfiction,2016-01-13,1
1552267,3180144,Fiction,2016-07-17,7
2252719,3010800,Nonfiction,2016-01-08,1
5765962,3081856,Fiction,2016-01-04,1
2476285,1391545,Nonfiction,2016-07-29,7
3708130,3123968,Fiction,2016-03-26,3
2676735,2687074,Nonfiction,2016-09-16,9
4251517,3181919,Fiction,2016-10-14,10
3743292,2860570,Fiction,2016-10-07,10
5858997,3009514,Fiction,2016-03-31,3
5666034,2953082,Nonfiction,2016-08-08,8
3598458,3081212,Fiction,2016-12-09,12
1350946,548217,Nonfiction,2016-02-23,2
5835742,2375745,Fiction,2016-07-20,7
4204485,3126301,Fiction,2016-03-24,3
5836143,2773099,Fiction,2016-04-11,4
2116706,2877417,Fiction,2016-07-18,7
5701062,2622184,Nonfiction,2016-12-13,12
4792316,2932213,Nonfiction,2016-03-07,3
4513775,3063234,Fiction,2016-12-16,12
5541141,3126196,Fiction,2016-03-05,3
2729809,3208104,Nonfiction,2016-12-17,12
2344709,3128509,Nonfiction,2016-07-03,7
3799832,3195556,Fiction,2016-11-21,11
6078030,3068440,Fiction,2016-04-18,4
3850032,3093626,Fiction,2016-06-13,6
4289937,3156736,Fiction,2016-09-15,9
3285201,3122648,Fiction,2016-05-07,5
3760282,3113433,Fiction,2016-07-14,7
5079157,2679624,Fiction,2016-05-28,5
3506090,3219507,Fiction,2016-11-04,11
2727011,3175069,Nonfiction,2016-09-23,9
3687607,2561906,Fiction,2016-10-08,10
2139014,2758291,Fiction,2016-01-24,1
1360653,3038059,Nonfiction,2016-08-23,8
3583713,2511995,Fiction,2016-02-26,2
3519285,3039117,Fiction,2016-07-14,7
6246859,3131817,Fiction,2016-04-12,4
5247944,2758751,Fiction,2016-01-09,1
